group,names,scores,logfoldchanges,pvals,pvals_adj
5,SCRG1,-0.04029177,0.8207098,0.9678605136191232,0.9972292218959774
5,INSM1,-0.040579204,0.5864271,0.9676313633604706,0.9972292218959774
5,IGKV1-8,-0.040579204,0.63762563,0.9676313633604706,0.9972292218959774
5,SLC1A6,-0.040579204,0.7644807,0.9676313633604706,0.9972292218959774
5,IGHV1-46,-0.041310992,0.8943493,0.9670479712968668,0.9972292218959774
5,IGLV5-48,-0.042833604,0.5729724,0.965834176327897,0.9972292218959774
5,PTH2,-0.042833604,0.6367342,0.965834176327897,0.9972292218959774
5,DLX1,-0.042833604,0.5200479,0.965834176327897,0.9972292218959774
5,ASCL1,-0.042833604,0.7139567,0.965834176327897,0.9972292218959774
5,CRH,-0.042833604,0.79963654,0.965834176327897,0.9972292218959774
5,CPB1,-0.042833604,0.37270737,0.965834176327897,0.9972292218959774
5,NTF3,-0.042833604,0.5457164,0.965834176327897,0.9972292218959774
5,IGKV1-16,-0.042833604,0.8658357,0.965834176327897,0.9972292218959774
5,TEX26,-0.042833604,0.7030413,0.965834176327897,0.9972292218959774
5,CYP2W1,-0.042833604,0.5315311,0.965834176327897,0.9972292218959774
5,ITGAD,-0.043565392,0.66723275,0.9652508395951184,0.9972292218959774
5,RNASE7,-0.045088004,0.5556282,0.9640371628305953,0.9972292218959774
5,RP11-322E11.5,-0.045088004,0.54684603,0.9640371628305953,0.9972292218959774
5,C1QL4,-0.045088004,0.7017833,0.9640371628305953,0.9972292218959774
5,KLK4,-0.045088004,0.53301036,0.9640371628305953,0.9972292218959774
5,IGHV3-43,-0.045088004,0.7653988,0.9640371628305953,0.9972292218959774
5,CPA4,-0.045088004,0.6419105,0.9640371628305953,0.9972292218959774
5,IGHV3-15,-0.045819793,0.641301,0.9634538843878092,0.9972292218959774
5,PDIA2,-0.045819793,0.55440885,0.9634538843878092,0.9972292218959774
5,IGLV9-49,-0.047342405,0.5657381,0.9622403319838981,0.9972292218959774
5,LINC01511,-0.047342405,0.64560354,0.9622403319838981,0.9972292218959774
5,CNGB1,-0.047342405,0.6361882,0.9622403319838981,0.9972292218959774
5,IGLV2-23,-0.04808662,0.51261145,0.961647208941171,0.9972292218959774
5,IGLV1-47,-0.04884327,0.55027133,0.9610442016390522,0.9972292218959774
5,NPTX1,-0.048871234,0.65807176,0.9610219143197664,0.9972292218959774
5,C1orf64,-0.049596805,0.6197229,0.9604436929003557,0.9972292218959774
5,COL9A1,-0.049596805,0.67285025,0.9604436929003557,0.9972292218959774
5,CGA,-0.049596805,0.63869023,0.9604436929003557,0.9972292218959774
5,GRM1,-0.049596805,0.58141375,0.9604436929003557,0.9972292218959774
5,HAPLN1,-0.049596805,0.82271063,0.9604436929003557,0.9972292218959774
5,OLIG2,-0.05032859,0.56742185,0.95986053991146,0.9972292218959774
5,IGHV1-69-2,-0.050339468,0.9668972,0.9598518732554114,0.9972292218959774
5,CDC20B,-0.050347235,0.6471174,0.9598456827897103,0.9972292218959774
5,SPRR2F,-0.051851206,0.7755916,0.9586472546895961,0.9972292218959774
5,TAC1,-0.051851206,0.980491,0.9586472546895961,0.9972292218959774
5,KRT6C,-0.051851206,0.6370071,0.9586472546895961,0.9972292218959774
5,BANCR,-0.051851206,0.7775582,0.9586472546895961,0.9972292218959774
5,GRIA2,-0.051851206,0.6626691,0.9586472546895961,0.9972292218959774
5,AL773572.7,-0.05258299,0.6159582,0.9580641688626867,0.9972292218959774
5,PI15,-0.054105606,0.766681,0.9568510264581873,0.9972292218959774
5,SERPINB4,-0.054105606,0.66699004,0.9568510264581873,0.9972292218959774
5,HIST1H3C,-0.054105606,0.678356,0.9568510264581873,0.9972292218959774
5,IGHV3-33,-0.054105606,0.94234604,0.9568510264581873,0.9972292218959774
5,WT1,-0.056360006,0.61692715,0.9550550173094989,0.9972292218959774
5,C8orf22,-0.056360006,0.95778036,0.9550550173094989,0.9972292218959774
5,ERICH3,-0.05742428,1.021936,0.9542072212884573,0.9972292218959774
5,COX8C,-0.058614407,0.73060244,0.9532592363435632,0.9972292218959774
5,LBP,-0.058614407,0.7546084,0.9532592363435632,0.9972292218959774
5,SBSN,-0.060868807,0.9399786,0.9514636926569372,0.9972292218959774
5,PCYT1B,-0.060868807,0.83087003,0.9514636926569372,0.9972292218959774
5,AC006262.5,-0.060868807,0.9273445,0.9514636926569372,0.9972292218959774
5,CST2,-0.060868807,0.78774744,0.9514636926569372,0.9972292218959774
5,CLC,-0.063123204,0.49501964,0.9496683953425641,0.9972292218959774
5,ZNF536,-0.063123204,0.7389274,0.9496683953425641,0.9972292218959774
5,RERGL,-0.063123204,0.84553486,0.9496683953425641,0.9972292218959774
5,NKX2-2,-0.063123204,0.73294145,0.9496683953425641,0.9972292218959774
5,IGKV1-9,-0.063123204,0.84094024,0.9496683953425641,0.9972292218959774
5,VWA3A,-0.06385499,0.64034826,0.9490856896337256,0.9972292218959774
5,ZNF295-AS1,-0.06537761,0.9434896,0.9478733534896353,0.9972292218959774
5,SLC24A2,-0.0661094,0.73571056,0.9472907326579341,0.9972292218959774
5,IGLV3-10,-0.067632005,0.68292433,0.9460785761834528,0.9972292218959774
5,MMP8,-0.067632005,0.7385304,0.9460785761834528,0.9972292218959774
5,LECT1,-0.067632005,0.6322931,0.9460785761834528,0.9972292218959774
5,CYP11A1,-0.067632005,0.9667389,0.9460785761834528,0.9972292218959774
5,MAGEA10,-0.067632005,0.6749044,0.9460785761834528,0.9972292218959774
5,AP000692.10,-0.067745425,0.7304731,0.9459882878556487,0.9972292218959774
5,IGKV3-15,-0.06839331,0.7383954,0.9454725445782485,0.9972292218959774
5,SELE,-0.06988641,0.8288112,0.9442840725052903,0.9972292218959774
5,MIR219A2,-0.06988641,0.90054035,0.9442840725052903,0.9972292218959774
5,ZCCHC12,-0.06988641,0.9184415,0.9442840725052903,0.9972292218959774
5,TRBV14,-0.07061819,0.93257034,0.9437016302713169,0.9972292218959774
5,C6orf222,-0.070649266,0.81751394,0.9436768987809816,0.9972292218959774
5,AC018647.3,-0.07065082,0.8431169,0.9436756622078899,0.9972292218959774
5,FAM9C,-0.07065237,0.80863756,0.9436744256349339,0.9972292218959774
5,IGKV1-27,-0.072140805,0.72978646,0.9424898515322562,0.9972292218959774
5,DES,-0.07290833,0.72479916,0.9418790664078864,0.9972292218959774
5,CLDN14,-0.07439521,1.2891926,0.9406959223371554,0.9972292218959774
5,INHA,-0.07439521,0.8739666,0.9406959223371554,0.9972292218959774
5,LRRC15,-0.07439521,0.77742416,0.9406959223371554,0.9972292218959774
5,RP11-402P6.11,-0.07439521,0.96205086,0.9406959223371554,0.9972292218959774
5,SHD,-0.07516739,0.73998547,0.9400815301211509,0.9972292218959774
5,LY6H,-0.076649606,1.0974368,0.9389022939883519,0.9972292218959774
5,IBSP,-0.077429555,0.9561002,0.9382818271385585,0.9972292218959774
5,RAMP1,-0.07774495,5.3356795,0.93803093183971,0.9972292218959774
5,RP1-27K12.2,-0.07890401,0.8576368,0.937108975549631,0.9972292218959774
5,CYP2F1,-0.07967308,0.820598,0.9364972681678799,0.9972292218959774
5,LAMC3,-0.07967619,0.7458732,0.9364947966986861,0.9972292218959774
5,SLC26A4,-0.08036758,1.2181675,0.9359449100609986,0.9972292218959774
5,TBX10,-0.08115841,0.91701555,0.9353159760800623,0.9972292218959774
5,GABRP,-0.08115841,0.8705858,0.9353159760800623,0.9972292218959774
5,RP11-493L12.3,-0.08115841,1.005369,0.9353159760800623,0.9972292218959774
5,CDH10,-0.08115841,0.9121738,0.9353159760800623,0.9972292218959774
5,AC007879.7,-0.081890196,1.0761058,0.9347340318616951,0.9972292218959774
5,SPX,-0.08190107,1.1059066,0.9347253832714161,0.9972292218959774
5,CCL11,-0.08341281,0.9305611,0.9335233046338622,0.9972292218959774
5,ZIC1,-0.084188096,0.8318919,0.9329068809994796,0.9972292218959774
5,IGHV3-30,-0.08566721,1.1849872,0.9317309702602565,0.9972292218959774
5,C1QL1,-0.08566721,1.05333,0.9317309702602565,0.9972292218959774
5,CYP2A7,-0.08566721,0.9778067,0.9317309702602565,0.9972292218959774
5,MYOC,-0.0864425,0.9745594,0.9311146646356065,0.9972292218959774
5,TUBB4A,-0.08779576,1.0349637,0.9300390079093226,0.9972292218959774
5,CLCA2,-0.08792161,1.0332681,0.9299389820033438,0.9972292218959774
5,ANKRD1,-0.08792161,0.9324651,0.9299389820033438,0.9972292218959774
5,ALPP,-0.08792161,1.3133601,0.9299389820033438,0.9972292218959774
5,CLLU1OS,-0.08792161,0.9991703,0.9299389820033438,0.9972292218959774
5,SLC5A11,-0.08792161,0.87959325,0.9299389820033438,0.9972292218959774
5,CBLN4,-0.08792161,0.9411605,0.9299389820033438,0.9972292218959774
5,ATP12A,-0.08792161,1.0639919,0.9299389820033438,0.9972292218959774
5,LINC00551,-0.08792161,0.93722945,0.9299389820033438,0.9972292218959774
5,NNAT,-0.08792161,1.2097753,0.9299389820033438,0.9972292218959774
5,IL13RA2,-0.08792161,1.2203346,0.9299389820033438,0.9972292218959774
5,CYTL1,-0.08878235,1.1052691,0.9292548839553678,0.9972292218959774
5,CNTNAP4,-0.09017601,0.8656295,0.9281473489019584,0.9972292218959774
5,BRINP3,-0.09017601,0.9488002,0.9281473489019584,0.9972292218959774
5,IGHV3-7,-0.0909078,1.0669721,0.927565855987893,0.9972292218959774
5,CPS1,-0.09092333,0.71426505,0.9275535104844201,0.9972292218959774
5,GAP43,-0.092430405,0.85524505,0.9263560799895333,0.9972292218959774
5,TTR,-0.092430405,1.0863655,0.9263560799895333,0.9972292218959774
5,TNR,-0.092430405,1.2075754,0.9263560799895333,0.9972292218959774
5,DGKI,-0.092430405,1.1617986,0.9263560799895333,0.9972292218959774
5,CALML5,-0.092430405,0.9289648,0.9263560799895333,0.9972292218959774
5,IGHV1-18,-0.093177736,1.1963822,0.9257623642916681,0.9972292218959774
5,COX4I2,-0.09319638,0.87455463,0.9257475527848174,0.9972292218959774
5,HIGD1B,-0.094043136,0.9429287,0.9250748907220023,0.9972292218959774
5,SCG2,-0.09468481,0.9138583,0.9245651842939641,0.9972292218959774
5,CST1,-0.09468481,0.5506597,0.9245651842939641,0.9972292218959774
5,PLP1,-0.09483707,1.20842,0.9244442415440706,0.9972292218959774
5,PMP2,-0.096939206,0.88231474,0.9227746708374719,0.9972292218959774
5,RP11-383J24.1,-0.096939206,1.2455388,0.9227746708374719,0.9972292218959774
5,IGHV5-51,-0.096939206,0.9733522,0.9227746708374719,0.9972292218959774
5,TINAG,-0.096939206,0.97604215,0.9227746708374719,0.9972292218959774
5,CDH7,-0.096939206,1.0649488,0.9227746708374719,0.9972292218959774
5,SOX10,-0.096939206,1.0301688,0.9227746708374719,0.9972292218959774
5,RP11-397G17.1,-0.096939206,0.9302986,0.9227746708374719,0.9972292218959774
5,GALNT15,-0.097670995,1.0537505,0.9221935471840561,0.9972292218959774
5,NOX5,-0.097698964,0.96217877,0.9221713394588039,0.9972292218959774
5,ENTHD1,-0.09919361,1.0539162,0.9209845486364676,0.9972292218959774
5,DHRS2,-0.09919361,1.1631889,0.9209845486364676,0.9972292218959774
5,RP13-870H17.3,-0.09919361,1.0355315,0.9209845486364676,0.9972292218959774
5,WFDC6,-0.09919361,0.929504,0.9209845486364676,0.9972292218959774
5,UPK1B,-0.09919361,1.0468235,0.9209845486364676,0.9972292218959774
5,SLC6A1,-0.09919361,1.036305,0.9209845486364676,0.9972292218959774
5,PEX5L,-0.10144801,1.0253235,0.9191948267014151,0.9972292218959774
5,HEPN1,-0.10144801,1.0137417,0.9191948267014151,0.9972292218959774
5,XCR1,-0.10144801,0.9625807,0.9191948267014151,0.9972292218959774
5,DPYSL5,-0.10370241,1.0023103,0.9174055140366955,0.9972292218959774
5,IGLV4-69,-0.10370241,1.6048648,0.9174055140366955,0.9972292218959774
5,PLN,-0.10370241,0.9526391,0.9174055140366955,0.9972292218959774
5,ALB,-0.10370241,0.9107818,0.9174055140366955,0.9972292218959774
5,NEFM,-0.1044342,1.0461322,0.9168247859730615,0.9972292218959774
5,CYP26A1,-0.10445284,1.1484332,0.9168099909320496,0.9972292218959774
5,GSTA2,-0.10447459,0.76921064,0.9167927300872852,0.9972292218959774
5,COMP,-0.10526852,0.91754615,0.9161627361634636,0.9972292218959774
5,IL22RA2,-0.10595681,0.82451385,0.9156166196404711,0.9972292218959774
5,ADAMTS5,-0.10595681,1.0187355,0.9156166196404711,0.9972292218959774
5,CTB-92J24.3,-0.10595681,1.8765869,0.9156166196404711,0.9972292218959774
5,SERPINB3,-0.10595681,0.78106165,0.9156166196404711,0.9972292218959774
5,KLK5,-0.10595681,0.9927719,0.9156166196404711,0.9972292218959774
5,CYP1A1,-0.10595681,1.042705,0.9156166196404711,0.9972292218959774
5,RP11-399K21.13,-0.106701024,1.7219417,0.9150261682650117,0.9972292218959774
5,EPHA7,-0.10821121,1.694521,0.9138281525045503,0.9972292218959774
5,SPAG6,-0.109499216,1.1513393,0.9128065426095686,0.9972292218959774
5,RBP5,-0.11008185,1.0459994,0.912344462319613,0.9972292218959774
5,DLX2,-0.11034132,1.0425521,0.9121386920921605,0.9972292218959774
5,LINC01419,-0.11046561,1.285686,0.9120401216142509,0.9972292218959774
5,SEMA3G,-0.11121138,1.799706,0.9114487272207334,0.9972292218959774
5,OTOS,-0.11272001,1.2531345,0.9102525359482652,0.9972292218959774
5,CTD-2313J23.1,-0.11272001,0.9665868,0.9102525359482652,0.9972292218959774
5,IL11,-0.11272001,1.1703675,0.9102525359482652,0.9972292218959774
5,IL13,-0.11272001,1.1536456,0.9102525359482652,0.9972292218959774
5,CNTN2,-0.11351084,0.947848,0.9096255713520852,0.9972292218959774
5,HAND1,-0.11497441,1.4235373,0.9084654044785253,0.9972292218959774
5,LINC01571,-0.11497441,1.0542241,0.9084654044785253,0.9972292218959774
5,HEPACAM,-0.11497441,1.0846574,0.9084654044785253,0.9972292218959774
5,ADCYAP1,-0.11497441,1.0295613,0.9084654044785253,0.9972292218959774
5,IGLV2-11,-0.11572173,0.69268095,0.9078730801775574,0.9972292218959774
5,IGHV4-34,-0.11722881,1.5042337,0.9066787361700672,0.9972292218959774
5,RP4-644L1.2,-0.11722881,1.188061,0.9066787361700672,0.9972292218959774
5,SCG3,-0.11722881,1.5319481,0.9066787361700672,0.9972292218959774
5,MUCL1,-0.11798546,1.2318603,0.906079180990457,0.9972292218959774
5,CNN1,-0.11800099,1.1644268,0.9060668703554348,0.9972292218959774
5,LINC00973,-0.11948321,1.0973809,0.9048925399808965,0.9972292218959774
5,CDHR3,-0.121063314,1.2419941,0.9036408885573429,0.9972292218959774
5,ATP1A2,-0.121737614,0.89768904,0.903106824861853,0.9972292218959774
5,PHYHIPL,-0.121737614,1.2015865,0.903106824861853,0.9972292218959774
5,FGF19,-0.121737614,0.9062538,0.903106824861853,0.9972292218959774
5,PMEL,-0.12322294,1.4539059,0.901930563034352,0.9972292218959774
5,HAPLN2,-0.12399201,0.9739195,0.901321599756477,0.9972292218959774
5,DKK2,-0.12399201,1.2656976,0.901321599756477,0.9972292218959774
5,IGLV3-21,-0.12474244,1.0489153,0.9007274551949565,0.9972292218959774
5,RP11-355F16.1,-0.124747105,1.5259274,0.9007237650295161,0.9972292218959774
5,NKX6-2,-0.12479682,1.0120859,0.9006844033983434,0.9972292218959774
5,ITGA1,-0.12576632,1.6718858,0.8999169005228503,0.9972292218959774
5,KRT14,-0.12624641,1.0382775,0.8995368736008741,0.9972292218959774
5,FOXG1,-0.12624641,1.2134902,0.8995368736008741,0.9972292218959774
5,STMN2,-0.12624641,0.9491416,0.8995368736008741,0.9972292218959774
5,SPINK4,-0.12624641,1.135749,0.8995368736008741,0.9972292218959774
5,C11orf86,-0.12624641,1.2432431,0.8995368736008741,0.9972292218959774
5,PIH1D3,-0.12624641,1.114378,0.8995368736008741,0.9972292218959774
5,FNDC1,-0.12850082,1.3175012,0.8977526553235818,0.9972292218959774
5,AGTR2,-0.13075522,1.0497998,0.8959689538454352,0.9972292218959774
5,IGHV1-24,-0.13075522,0.8838792,0.8959689538454352,0.9972292218959774
5,CDH17,-0.13075522,1.3054628,0.8959689538454352,0.9972292218959774
5,MOG,-0.13155691,1.0196573,0.8953347658615722,0.9972292218959774
5,PF4,-0.13300961,1.2859212,0.8941857780794326,0.9972292218959774
5,MMP10,-0.13300961,0.6255898,0.8941857780794326,0.9972292218959774
5,RP11-109J4.1,-0.13300961,1.4198878,0.8941857780794326,0.9972292218959774
5,CRISP2,-0.13300961,1.2656153,0.8941857780794326,0.9972292218959774
5,CNDP1,-0.13461924,1.1023844,0.892912934393271,0.9972292218959774
5,GAS1,-0.13479169,1.320591,0.8927765745835736,0.9972292218959774
5,NAALADL2-AS2,-0.13526401,1.4866698,0.8924031369306031,0.9972292218959774
5,MMP3,-0.13526401,1.278126,0.8924031369306031,0.9972292218959774
5,PENK,-0.13526401,0.91471696,0.8924031369306031,0.9972292218959774
5,RP11-380D23.2,-0.13526401,1.1947718,0.8924031369306031,0.9972292218959774
5,MAG,-0.13767223,1.0377868,0.8904994689291145,0.9972292218959774
5,APLNR,-0.13977282,1.199125,0.88883949406393,0.9972292218959774
5,LYPD2,-0.13977282,0.8904377,0.88883949406393,0.9972292218959774
5,LINC00844,-0.13977282,1.0256281,0.88883949406393,0.9972292218959774
5,GJA5,-0.14137,1.1857792,0.8875776495698026,0.9972292218959774
5,SALL4,-0.14202721,1.5231377,0.8870585101150956,0.9972292218959774
5,LINC01551,-0.14277609,1.6935294,0.8864670202149673,0.9972292218959774
5,CCDC190,-0.14505845,1.0725855,0.8846647173329076,0.9972292218959774
5,IGLV3-19,-0.14578247,0.6909525,0.8840931103347555,0.9972292218959774
5,TNFRSF11B,-0.14653601,1.4788495,0.8834982615453879,0.9972292218959774
5,RP11-412H8.2,-0.14653601,1.389663,0.8834982615453879,0.9972292218959774
5,FDCSP,-0.14879042,1.131347,0.881719014642114,0.9972292218959774
5,SPINK6,-0.14879042,1.5681962,0.881719014642114,0.9972292218959774
5,IGLV3-25,-0.14879042,1.0276518,0.881719014642114,0.9972292218959774
5,CA4,-0.1490763,1.4403603,0.8814934323972309,0.9972292218959774
5,TDRD1,-0.14957969,1.1277755,0.8810962348672629,0.9972292218959774
5,LRRC71,-0.15104482,1.389155,0.8799403644568827,0.9972292218959774
5,SLC51B,-0.15256122,1.5079373,0.8787443140884719,0.9972292218959774
5,FAM110D,-0.15329921,1.49124,0.8781623198261801,0.9972292218959774
5,TUBA4B,-0.15717877,1.1928494,0.8751039578854258,0.9972292218959774
5,SLC38A11,-0.15780802,1.5031508,0.8746080825283613,0.9972292218959774
5,GJC2,-0.15780802,1.4674486,0.8746080825283613,0.9972292218959774
5,IGLV2-8,-0.15780802,0.8394737,0.8746080825283613,0.9972292218959774
5,SOX17,-0.15780802,1.4008782,0.8746080825283613,0.9972292218959774
5,IGHV4-39,-0.15780802,1.6367621,0.8746080825283613,0.9972292218959774
5,ESM1,-0.15857865,0.9897515,0.8740008553591148,0.9972292218959774
5,VWA3B,-0.15859108,1.2141515,0.8739910619796227,0.9972292218959774
5,CDHR4,-0.1586066,1.194341,0.8739788202824053,0.9972292218959774
5,COL4A2-AS2,-0.16006242,1.4206686,0.872831907487879,0.9972292218959774
5,C22orf15,-0.16018982,1.2008154,0.8727315499997692,0.9972292218959774
5,PI3,-0.16019447,1.0499855,0.8727278784231774,0.9972292218959774
5,CCDC39,-0.16084859,1.3075978,0.872212661064192,0.9972292218959774
5,PAGE5,-0.16231681,1.9368281,0.8710563732549307,0.9972292218959774
5,DNAH12,-0.16253278,1.2097132,0.8708863181287217,0.9972292218959774
5,C6,-0.16457121,1.4723587,0.8692814886188777,0.9972292218959774
5,ANKUB1,-0.16457121,1.3830482,0.8692814886188777,0.9972292218959774
5,FOXS1,-0.16457121,1.1931989,0.8692814886188777,0.9972292218959774
5,AMER2,-0.16682562,1.2238294,0.8675072623592639,0.9972292218959774
5,DNAH9,-0.16987862,1.2304376,0.865105602075126,0.9972292218959774
5,WNT4,-0.17133442,1.559893,0.863960820037661,0.9972292218959774
5,AC092484.1,-0.17133442,1.327844,0.863960820037661,0.9972292218959774
5,KCNJ10,-0.17133442,1.3672956,0.863960820037661,0.9972292218959774
5,SOSTDC1,-0.17358881,1.116348,0.8621886214845018,0.9972292218959774
5,TMEM266,-0.17584322,0.9350685,0.8604171163251828,0.9972292218959774
5,DLX5,-0.17584322,1.7377009,0.8604171163251828,0.9972292218959774
5,AKAP14,-0.17809762,1.2684181,0.8586463132882127,0.9972292218959774
5,CLEC9A,-0.17809762,1.0618128,0.8586463132882127,0.9972292218959774
5,COL5A3,-0.17809762,1.7156011,0.8586463132882127,0.9972292218959774
5,IGKV1-39,-0.17884804,1.415778,0.8580570164730856,0.9972292218959774
5,EFCAB10,-0.17967927,1.3643434,0.8574043680239212,0.9972292218959774
5,POU6F2,-0.18035202,1.4051763,0.8568762210915053,0.9972292218959774
5,ENPP1,-0.18111022,1.9356232,0.8562810653351175,0.9972292218959774
5,IGLV1-44,-0.18260641,1.0312772,0.8551068484422508,0.9972292218959774
5,CEACAM8,-0.18260641,1.1056391,0.8551068484422508,0.9972292218959774
5,IGLV1-51,-0.18260641,0.93042076,0.8551068484422508,0.9972292218959774
5,FAM167B,-0.18392706,1.397618,0.8540706825230961,0.9972292218959774
5,DPYS,-0.18486081,1.5003772,0.853338204036788,0.9972292218959774
5,TMSB15A,-0.18486081,1.452448,0.853338204036788,0.9972292218959774
5,CMTM5,-0.18486081,1.1525292,0.853338204036788,0.9972292218959774
5,DIO2,-0.18486081,1.2636193,0.853338204036788,0.9972292218959774
5,CCK,-0.18711522,0.9104015,0.8515702965604748,0.9972292218959774
5,PPBP,-0.18779418,0.95246506,0.8510379987233452,0.9972292218959774
5,CSPG4,-0.18787652,1.6467534,0.8509734454719685,0.9972292218959774
5,FGFR4,-0.18790138,1.410473,0.8509539578942006,0.9972292218959774
5,ZBBX,-0.1879107,1.3397102,0.850946650076005,0.9972292218959774
5,TEX11,-0.18936962,1.4492078,0.8498031346875621,0.9972292218959774
5,AICDA,-0.18936962,1.5076115,0.8498031346875621,0.9972292218959774
5,IGKV1-5,-0.18936962,1.1072958,0.8498031346875621,0.9972292218959774
5,PTGER1,-0.1900377,1.5165349,0.8492795854483264,0.9972292218959774
5,MOBP,-0.1901791,1.1656748,0.8491687963324993,0.9972292218959774
5,STOML3,-0.19162402,1.481068,0.8480367270810645,0.9972292218959774
5,ASPG,-0.19162402,1.4895968,0.8480367270810645,0.9972292218959774
5,ELAVL3,-0.19162402,1.3135741,0.8480367270810645,0.9972292218959774
5,TWIST1,-0.19387841,1.5878606,0.8462710823926344,0.9972292218959774
5,IGLC6,-0.19387841,1.1530677,0.8462710823926344,0.9972292218959774
5,EDN2,-0.19387841,1.5959525,0.8462710823926344,0.9972292218959774
5,ARL14,-0.19387841,1.5153452,0.8462710823926344,0.9972292218959774
5,TNNT3,-0.19464594,0.89396185,0.8456701357024328,0.9972292218959774
5,DRC1,-0.1946708,1.3788526,0.8456506733410638,0.9972292218959774
5,FAM166B,-0.19533268,1.2181402,0.8451325226430009,0.9972292218959774
5,RP4-613B23.1,-0.19613282,2.0509236,0.844506209262434,0.9972292218959774
5,ANKRD66,-0.19838722,1.335451,0.8427421163190096,0.9972292218959774
5,GREM1,-0.19838722,1.574231,0.8427421163190096,0.9972292218959774
5,KRTAP2-3,-0.19838722,1.3886589,0.8427421163190096,0.9972292218959774
5,SCT,-0.19981816,1.092356,0.841622794070678,0.9972292218959774
5,KREMEN2,-0.19990984,2.12187,0.841551100271074,0.9972292218959774
5,ITGA11,-0.20064162,2.1490333,0.8409788121791641,0.9972292218959774
5,SELP,-0.20064162,1.8354152,0.8409788121791641,0.9972292218959774
5,NEFL,-0.20064162,2.101302,0.8409788121791641,0.9972292218959774
5,TSPAN19,-0.2013703,1.1896064,0.8404090376715831,0.9972292218959774
5,FAM83D,-0.20198867,2.0084698,0.8399255845684828,0.9972292218959774
5,GJA4,-0.20289601,1.2754401,0.8392163054478314,0.9972292218959774
5,GAL,-0.20515043,1.7538059,0.8374546047179509,0.9972292218959774
5,KRT20,-0.20515043,1.2140963,0.8374546047179509,0.9972292218959774
5,COL10A1,-0.20515043,1.1954305,0.8374546047179509,0.9972292218959774
5,CCL14,-0.20515043,1.3819149,0.8374546047179509,0.9972292218959774
5,ZMYND10,-0.20614478,1.4163685,0.8366778207317715,0.9972292218959774
5,CCDC3,-0.20672275,1.4836737,0.836226388157939,0.9972292218959774
5,ACTG2,-0.20740482,1.2387911,0.8356937185703409,0.9972292218959774
5,ACKR1,-0.207714,1.1877083,0.8354522826739295,0.9972292218959774
5,EPHA3,-0.20965922,1.8116695,0.8339336555735748,0.9972292218959774
5,TDO2,-0.2126827,1.6449773,0.8315744648051363,0.9972292218959774
5,LGI4,-0.21268891,1.5390058,0.8315696170469518,0.9972292218959774
5,STMN4,-0.21416803,1.2350612,0.8304160332448889,0.9972292218959774
5,ATP1B2,-0.21416803,1.914245,0.8304160332448889,0.9972292218959774
5,GJC1,-0.21416803,1.7076683,0.8304160332448889,0.9972292218959774
5,KLK12,-0.21642242,1.4814864,0.8286584909877646,0.9972292218959774
5,MATN3,-0.21642242,2.006234,0.8286584909877646,0.9972292218959774
5,TMEM151A,-0.21642242,1.325265,0.8286584909877646,0.9972292218959774
5,MT3,-0.2184795,1.4142119,0.8270555269139748,0.9972292218959774
5,IGLV1-40,-0.21867682,0.90915823,0.8269018060308262,0.9972292218959774
5,POU3F2,-0.21867682,1.7445563,0.8269018060308262,0.9972292218959774
5,CFAP52,-0.21867682,1.3905401,0.8269018060308262,0.9972292218959774
5,UBD,-0.21943812,2.1206388,0.8263087719246723,0.9972292218959774
5,SIX3,-0.21944435,1.7894348,0.8263039312371261,0.9972292218959774
5,TEKT2,-0.22030197,1.4130013,0.8256359797504329,0.9972292218959774
5,WNT2,-0.22093122,1.4692734,0.8251459868795514,0.9972292218959774
5,RP11-187E13.1,-0.22093122,1.5530218,0.8251459868795514,0.9972292218959774
5,CSF3,-0.22318563,1.5593767,0.823391042026427,0.9972292218959774
5,C6orf118,-0.22318563,1.4313903,0.823391042026427,0.9972292218959774
5,COL11A1,-0.2239982,0.9876798,0.8227587038128719,0.9972292218959774
5,AADAC,-0.22544003,1.8185718,0.8216369799508264,0.9972292218959774
5,FIGF,-0.22544003,1.4233729,0.8216369799508264,0.9972292218959774
5,CCL26,-0.22544003,1.6245373,0.8216369799508264,0.9972292218959774
5,RSPH4A,-0.22624949,1.4869034,0.8210073786765592,0.9972292218959774
5,MMRN1,-0.22626969,1.3908938,0.8209916703285968,0.9972292218959774
5,CXorf36,-0.22712111,1.6344442,0.8203295684175627,0.9972292218959774
5,MUC5AC,-0.22935687,1.4782816,0.8185915574370349,0.9972292218959774
5,DYDC2,-0.22994882,1.3953898,0.8181315379833876,0.9972292218959774
5,CFAP157,-0.23020208,1.4499148,0.817934750875289,0.9972292218959774
5,CADM3,-0.23300648,1.4976809,0.8157563748781813,0.9972292218959774
5,HAS1,-0.23302202,1.6305836,0.8157443102617626,0.9972292218959774
5,PRG4,-0.23671202,0.8656527,0.8128802070803792,0.9972292218959774
5,ALPPL2,-0.23671202,1.0958966,0.8128802070803792,0.9972292218959774
5,CD207,-0.23671202,1.4588292,0.8128802070803792,0.9972292218959774
5,CILP,-0.23671202,1.6078272,0.8128802070803792,0.9972292218959774
5,APLN,-0.23974016,1.7597071,0.8105316999625237,0.9972292218959774
5,ORM1,-0.23974793,1.9362998,0.8105256772427822,0.9972292218959774
5,RP11-54H7.4,-0.24122082,1.9938511,0.8093839726493053,0.9972292218959774
5,CATSPERD,-0.24122082,1.3686658,0.8093839726493053,0.9972292218959774
