names,scores,logfoldchanges,pvals,pvals_adj
RABL2A,0.25222623,0.62856615,0.800866209841897,1.0
SERPINH1,0.25266913,1.2727044,0.8005239170047146,1.0
SLAMF6,0.252957,0.36355656,0.8003014471960955,1.0
CHRM3-AS2,0.25328916,1.9046383,0.8000447713942027,1.0
AK8,0.25328916,1.9137409,0.8000447713942027,1.0
ZNF404,0.25328916,1.7473875,0.8000447713942027,1.0
ZBED4,0.25364348,1.2761891,0.7997710076746543,1.0
STX16,0.24412133,0.18263534,0.8071368574837751,1.0
HAUS3,0.24432063,0.3911722,0.8069825107020765,1.0
ABCA7,0.24445349,0.65731174,0.8068796170225162,1.0
MVB12A,0.2452064,0.40152836,0.8062966160136142,1.0
LPAR6,0.24626935,0.9941679,0.805473739058659,1.0
CYFIP1,0.24662365,0.99028534,0.8051994945584244,1.0
ZNF527,0.24671224,0.8880218,0.8051309371763129,1.0
GYPC,0.24748729,0.067940496,0.8045311240456293,1.0
CTB-152G17.6,0.24762017,0.6098291,0.8044283104794309,1.0
TPP2,0.24850594,0.28772995,0.8037429732305071,1.0
LMO7,0.24855024,0.5935278,0.8037087103234475,1.0
CNN3,0.2486831,0.94222015,0.8036059238655164,1.0
TNFRSF9,0.24890454,2.0111697,0.8034346206502413,1.0
PRKCH,0.24912599,0.679283,0.8032633268767244,1.0
RP11-527D7.1,0.249436,2.6720695,0.8030235314709562,1.0
LRRC8B,0.2498789,0.67330575,0.8026809987771919,1.0
EMC2,0.2379873,0.38957983,0.8118909528440809,1.0
ZNF621,0.23858519,0.5026821,0.8114272490598173,1.0
PDZK1IP1,0.23896165,1.5756359,0.811135321341382,1.0
ZNF597,0.23922738,1.7510264,0.8109292705249923,1.0
ELAC1,0.23982528,0.5207372,0.8104657041001381,1.0
KLHL18,0.24000244,0.26379552,0.8103283638429128,1.0
TNFRSF25,0.24009103,0.72246104,0.8102596959037838,1.0
PAN2,0.24046747,0.6175162,0.809967873460458,1.0
YPEL1,0.24062249,0.53545004,0.8098477189537647,1.0
USP53,0.24155256,0.4680454,0.8091268861223085,1.0
DUSP4,0.24161899,0.38617882,0.8090754042520648,1.0
TMEM38A,0.24195117,0.81352013,0.8088180073005357,1.0
C5orf28,0.2432134,0.3954315,0.8078400877663576,1.0
ZNF230,0.24323554,0.5180194,0.8078229339582694,1.0
AAK1,0.24334626,0.4748011,0.8077371663039266,1.0
MARCH3,0.24383345,0.3145612,0.8073598160914838,1.0
TNIP3,0.23081246,4.1019125,0.8174605004208929,1.0
MT1E,0.2308346,0.6502017,0.8174432961181003,1.0
FRMD4B,0.23090103,4.305781,0.8173916837374151,1.0
CDC42SE1,0.23118892,0.12948798,0.8171680392391559,1.0
ABCC10,0.23300476,1.0133319,0.815757702310278,1.0
GTPBP8,0.23327051,0.5004369,0.8155513614764287,1.0
SATB1,0.23349194,0.1628646,0.8153794205513056,1.0
PDK2,0.23353624,0.3222946,0.8153450334328374,1.0
ZNF571,0.23384626,0.8624847,0.8151043335658243,1.0
CHN1,0.23455489,1.6818734,0.8145542280013824,1.0
XRN1,0.23513064,0.26122066,0.8141073345379812,1.0
FNTB,0.23521923,2.7394445,0.8140385870633854,1.0
ATXN7L1,0.23552924,0.40642104,0.813797982185462,1.0
MKNK1,0.23588356,0.40820006,0.8135230266955102,1.0
LINC00116,0.23668076,0.22500806,0.8129044609092118,1.0
IFT88,0.23750012,0.5288926,0.8122688343527482,1.0
ABHD2,0.22323903,0.38493076,0.8233494763315631,1.0
CD80,0.22388121,0.9514311,0.8228497275600313,1.0
HSF5,0.2239698,1.106727,0.8227808023289097,1.0
HSDL2,0.22487773,0.5694736,0.8220743976393375,1.0
LDLR,0.22538705,1.8725752,0.8216781849441315,1.0
POU2F1,0.22545348,0.2310552,0.8216265083782973,1.0
TAB3,0.2268043,0.81568795,0.820575919711912,1.0
MBNL2,0.22751293,0.4527475,0.8200249198096022,1.0
LGALS2,0.22822155,1.1814224,0.819474008733079,1.0
CDK2,0.22842085,0.91269076,0.8193190810329994,1.0
DTX4,0.22857586,1.0449916,0.8191985865864534,1.0
RP11-350N15.5,0.22888589,1.2613907,0.818957610503934,1.0
CCL21,0.22901875,1.3242589,0.8188543402731217,1.0
ZSCAN16,0.22906305,0.48192716,0.8188199175610701,1.0
SLC25A25,0.22941735,0.55893683,0.8185445484418156,1.0
KIFAP3,0.22970523,0.6688273,0.818320827511845,1.0
NCLN,0.21923088,0.4028798,0.8264702093954683,1.0
CST7,0.21938588,0.46010572,0.8263494667561344,1.0
LIPT2,0.21951875,1.1053548,0.8262459763332699,1.0
SLC35C1,0.22016095,0.57277554,0.8257458152057627,1.0
NLN,0.22031595,1.1744492,0.8256250972442739,1.0
EOMES,0.22042668,1.8136052,0.8255388726528265,1.0
MTUS1,0.22042668,1.8077769,0.8255388726528265,1.0
RP11-126O1.5,0.22055954,1.8759094,0.8254354059209749,1.0
AP1AR,0.22062598,1.2799889,0.8253836736919634,1.0
CPNE2,0.22069241,2.271124,0.8253319422211846,1.0
MSC,0.22086957,2.0571706,0.8251939953410072,1.0
PDIK1L,0.22095814,2.3407478,0.8251250239247381,1.0
ZNF543,0.22104672,0.5848781,0.8250560538583684,1.0
ZFP64,0.22272971,0.7898198,0.8237458797626179,1.0
MBD3,0.22272971,0.7442139,0.8237458797626179,1.0
LARP4,0.22308402,0.4134923,0.8234701160875536,1.0
UFD1L,0.21398261,0.26873776,0.8305606136067056,1.0
PAXIP1-AS2,0.21411549,0.43847767,0.8304570019088328,1.0
KLC1,0.21473552,0.1826205,0.8299735196541072,1.0
RMRP,0.21537772,1.3045683,0.8294728380371303,1.0
NOTCH4,0.215422,0.90568095,0.8294383108206713,1.0
RP4-728D4.2,0.21579847,0.58724755,0.8291448427875017,1.0
TAF13,0.21617493,0.72589374,0.8288513985943701,1.0
FEM1B,0.21632993,0.22997025,0.8287305755710412,1.0
SLC6A14,0.21644066,3.0445392,0.8286442758919138,1.0
RP11-395B7.4,0.21652924,3.1254601,0.8285752376376222,1.0
SARDH,0.21652924,3.172329,0.8285752376376222,1.0
SEPT11,0.21796863,0.515919,0.8274535519573899,1.0
ZC3H3,0.21812364,0.3815181,0.8273327759857325,1.0
XKR6,0.2182565,0.71997494,0.8272292569743992,1.0
RMI1,0.2188987,0.98923177,0.8267289574363366,1.0
ZNF609,0.21918657,0.47107023,0.8265047080462107,1.0
AGR3,0.2108381,1.4298887,0.833013613133808,1.0
DPY19L1,0.21088238,1.4620174,0.8329790524950171,1.0
URB1,0.21101525,1.4605073,0.8328753725156283,1.0
FRAT1,0.21143599,0.5959174,0.8325470717662669,1.0
GALM,0.21196747,0.33892363,0.8321324178338256,1.0
TP53TG1,0.2120339,0.1318904,0.8320805893742614,1.0
GOLGA5,0.2125875,0.37815905,0.8316487139565308,1.0
ZNF638,0.21280895,0.19590315,0.8314759780133552,1.0
THAP11,0.21285324,0.25858566,0.8314414318012714,1.0
CUL9,0.21298611,0.34945604,0.8313377951192871,1.0
PIGX,0.21298611,0.40524453,0.8313377951192871,1.0
TMEM185A,0.21305254,0.49818477,0.8312859778779705,1.0
NCOA5,0.21316327,0.5761553,0.8311996174390132,1.0
ACTR5,0.21325184,0.7472226,0.8311305305553426,1.0
DGKZ,0.21347329,0.16441984,0.830957819056677,1.0
RP11-385D13.3,0.21356186,0.88096607,0.8308887367427731,1.0
SERPINI1,0.20585558,0.4320403,0.836903729996455,1.0
CXCR6,0.20607702,1.6414165,0.8367307504601561,1.0
FHL3,0.20607702,1.61961,0.8367307504601561,1.0
HIC1,0.20607702,1.450618,0.8367307504601561,1.0
HDDC3,0.20654206,0.31288415,0.836367519137631,1.0
C17orf100,0.2069628,0.527493,0.8360389113332201,1.0
TBC1D7,0.20744997,0.26374143,0.835658453836759,1.0
SPAG9,0.20758285,0.17279361,0.8355546993707186,1.0
ZCCHC18,0.20767142,0.6740415,0.8354855313163652,1.0
NEK4,0.20831361,0.63281745,0.8349841010057155,1.0
SYCE1L,0.20908867,0.85033095,0.8343790158386377,1.0
OGFRL1,0.20917726,0.36165088,0.8343098694847467,1.0
ABHD3,0.20924369,0.1542005,0.8342580105600668,1.0
CD1A,0.20962015,0.93513364,0.8339641569431927,1.0
TRAT1,0.21024019,0.46901232,0.8334802133175372,1.0
RP11-142C4.6,0.21070522,1.6033313,0.8331172969862566,1.0
LRRC46,0.2023346,2.8839238,0.8396551586673417,1.0
COLGALT1,0.20240103,0.524752,0.8396032266663265,1.0
MAD2L1,0.20253389,0.52387625,0.8394993647593703,1.0
VPS39,0.20324251,0.53020316,0.8389454818345434,1.0
ADARB1,0.2033311,0.4698539,0.8388762520720183,1.0
CCDC58,0.20344181,0.40242207,0.8387897166223259,1.0
MZF1,0.20355254,0.37107843,0.8387031831218763,1.0
PELI2,0.20386256,0.76929575,0.838460899699244,1.0
BRI3,0.20410615,0.1801187,0.8382705448938579,1.0
AMN,0.2041283,0.73208714,0.8382532403806698,1.0
BRK1,0.20441617,-0.010928289,0.8380282888303735,1.0
ZNF335,0.20448261,0.23562616,0.8379763788133624,1.0
KIAA1524,0.20457119,0.9759049,0.837907166554313,1.0
SFTPB,0.20483692,0.5433732,0.837699537304156,1.0
GIMAP4,0.20563413,0.13935165,0.8370767174183363,1.0
C8orf4,0.20585558,1.1445446,0.836903729996455,1.0
ZNF16,0.1972635,0.47817606,0.8436213454843096,1.0
KLHL8,0.19748494,0.33663106,0.8434480659550009,1.0
MAP9,0.19763996,0.41175604,0.8433267747927392,1.0
NCK2,0.19821571,0.26581883,0.8428762973165812,1.0
NSMCE2,0.19981012,0.14953548,0.8416290899624195,1.0
LY75,0.20025301,0.27415538,0.8412827138483111,1.0
PTPRE,0.20098378,0.3185113,0.8407112604498931,1.0
S100A2,0.20102806,1.1820958,0.840676629604956,1.0
SGTB,0.20147096,0.53221774,0.8403303381244343,1.0
FZR1,0.20155953,0.2937534,0.8402610835340132,1.0
NLRC4,0.20211315,2.3644006,0.8398282703777387,1.0
RP11-166B2.1,0.20211315,2.2203646,0.8398282703777387,1.0
FOXP3,0.20220172,2.5396373,0.8397590247633475,1.0
POLN,0.20220172,2.6881688,0.8397590247633475,1.0
SDC2,0.2022903,2.6462994,0.8396897803891794,1.0
CTD-2630F21.1,0.2023346,2.8483565,0.8396551586673417,1.0
OLA1,0.19345464,0.22485583,0.846602931267521,1.0
MIR4435-2HG,0.19372037,0.6906247,0.8463948418554379,1.0
CENPH,0.19405253,0.48800424,0.8461347451554388,1.0
TM2D3,0.19538121,0.19570364,0.8450945262793825,1.0
HYPK,0.19538121,0.4171828,0.8450945262793825,1.0
IQGAP2,0.19551408,0.36093265,0.8449905192128118,1.0
KLHL3,0.19558051,1.0272137,0.8449385166925906,1.0
TRPV3,0.19575767,1.015719,0.8447998466092113,1.0
AC133644.2,0.1960234,1.2057804,0.8445918505022367,1.0
HSPA6,0.19628914,-0.0009009803,0.84438386522953,1.0
CENPF,0.19633342,1.2547975,0.8443492020717355,1.0
DPCD,0.1964663,1.308503,0.8442452144070705,1.0
GFOD2,0.19651058,0.49875137,0.8442105524553063,1.0
HINFP,0.19670989,0.42826098,0.8440545774064896,1.0
FASN,0.19677632,1.4173942,0.8440025870820997,1.0
CCDC22,0.1970199,0.34951982,0.8438119617090631,1.0
TRAV4,0.18778564,1.8575429,0.8510446976172497,1.0
AK4,0.1879185,2.1988866,0.8509405390383014,1.0
NTNG2,0.18809566,2.5019853,0.8508016649787528,1.0
TPRA1,0.18969007,0.40258798,0.8495520071860151,1.0
WWOX,0.1899558,0.68501884,0.8493437675441393,1.0
MMP9,0.19002223,0.7399316,0.8492917092754935,1.0
CLN5,0.19026582,0.22455093,0.8491008345812824,1.0
FSCN1,0.19077514,1.1365877,0.8487017615465116,1.0
TRAPPC8,0.19099659,0.42091596,0.8485282636196915,1.0
DPP4,0.19146162,1.042987,0.8481639418683165,1.0
PITPNM2,0.19230312,1.7371681,0.8475047754887647,1.0
CTD-2515A14.1,0.19230312,1.8504461,0.8475047754887647,1.0
MMP7,0.19230312,1.6241918,0.8475047754887647,1.0
RP4-539M6.22,0.1923917,1.9272546,0.8474353957508004,1.0
KLHL36,0.19248028,0.2208486,0.8473660171951745,1.0
LZTS2,0.1927903,0.5366829,0.8471232015689661,1.0
PPP1R15B,0.18503971,0.24074036,0.8531978874969492,1.0
PTBP2,0.18512829,0.35114828,0.8531284125936596,1.0
RP11-245D16.4,0.1859255,0.9995207,0.8525031897940147,1.0
TXK,0.18596978,0.993528,0.8524684579074906,1.0
TM9SF2,0.18621337,0.18151042,0.8522774376467925,1.0
SGCE,0.18636839,0.7363174,0.8521558838096135,1.0
FAM212B,0.18641268,1.0403303,0.8521211547867039,1.0
ETS2,0.18663412,1.0694102,0.8519475139743176,1.0
QSER1,0.18681127,0.78224516,0.8518086064909476,1.0
CSTA,0.18694414,1.0486321,0.8517044288949958,1.0
MAPK13,0.18701057,0.30151302,0.8516523410672622,1.0
IL7R,0.18707702,0.18472241,0.8516002538866525,1.0
ST3GAL4,0.18769705,1.8000594,0.8511141381137948,1.0
SEPT7-AS1,0.18774134,2.1194706,0.8510794177211747,1.0
XCL1,0.18778564,2.1432755,0.8510446976172497,1.0
DRAXIN,0.18778564,1.9110678,0.8510446976172497,1.0
RP11-517P14.2,0.18220522,0.84702086,0.8554216827812551,1.0
SLC7A6OS,0.18220522,0.34473097,0.8554216827812551,1.0
CASC5,0.18267025,1.3893634,0.8550567621311479,1.0
CHD3,0.1828917,0.5238789,0.8548830012833076,1.0
SOCS5,0.18306884,0.69534516,0.8547439976714677,1.0
PHKG1,0.18322386,0.4394996,0.8546223732089842,1.0
HARS2,0.18342316,0.60491985,0.8544660039761933,1.0
RP11-266J6.2,0.1838882,22.636965,0.8541011646730108,1.0
PLEK2,0.1838882,22.509434,0.8541011646730108,1.0
CCDC114,0.1838882,22.240967,0.8541011646730108,1.0
LCMT1-AS2,0.1838882,22.584793,0.8541011646730108,1.0
RP1-159A19.4,0.1838882,22.288033,0.8541011646730108,1.0
IGFBP7,0.18393248,0.5902885,0.8540664196986001,1.0
CCDC93,0.18459682,0.42565864,0.8535452790839041,1.0
INPP4B,0.18481827,0.6022624,0.8533715797359906,1.0
PLA2G4C,0.18499543,0.66159403,0.8532326253756528,1.0
CLEC10A,0.17826349,1.9841592,0.85851605392619,1.0
KAT5,0.17826349,0.29558975,0.85851605392619,1.0
TMEM176B,0.17866209,1.1623406,0.8582030403590658,1.0
RHEBL1,0.17910498,0.6107005,0.8578552736519337,1.0
RPL7A,0.17937072,0.0025212844,0.8576466268642884,1.0
RANBP9,0.17945929,0.4680454,0.8575770801443481,1.0
COL9A2,0.17972502,0.34331036,0.8573684466197447,1.0
ZNF345,0.17981361,0.6437479,0.8572989043250431,1.0
ACSL6,0.18032293,0.49803215,0.85689905764167,1.0
CTSK,0.1810537,0.33529332,0.856325428740535,1.0
TMEM177,0.18116441,0.89365953,0.856238521883781,1.0
RP11-407N17.5,0.18138586,0.9238978,0.8560647134010466,1.0
CD28,0.18151873,0.9860263,0.855960431661871,1.0
DIP2A,0.18187304,0.25781572,0.8556823593245798,1.0
CD8A,0.18198377,0.50000495,0.8555954653922568,1.0
HNRNPLL,0.1820502,1.2348822,0.8555433298732155,1.0
PKN2,0.17596045,0.329361,0.8603250107664215,1.0
FCGR3A,0.17631477,0.76169306,0.8600466617572768,1.0
USF1,0.17642549,0.7569825,0.8599596812562401,1.0
MFN2,0.17644763,0.52731216,0.85994228535989,1.0
ACSL1,0.17644763,0.74728745,0.85994228535989,1.0
PSMG1,0.17649192,0.29645586,0.8599074937711134,1.0
PARP16,0.17662479,0.3475838,0.8598031206367663,1.0
SUDS3,0.17671336,0.124328114,0.8597335399078483,1.0
HYOU1,0.1770234,0.6998318,0.8594900159370393,1.0
GNS,0.17713411,0.4728831,0.8594030463280072,1.0
ZFP69,0.17715625,1.1244165,0.8593856526108514,1.0
RP5-821D11.7,0.17720054,0.20168227,0.8593508653812566,1.0
LINC00324,0.17728913,0.4192402,0.8592812917411652,1.0
CEP152,0.17804204,0.61322796,0.8586899599663299,1.0
AC073072.5,0.17817491,1.5079463,0.8585856155189189,1.0
MARK4,0.1782192,0.42315316,0.8585508345852892,1.0
S100P,0.17336954,1.4925184,0.8623609631686098,1.0
GAN,0.17339168,0.48114932,0.8623435579714744,1.0
SLC19A2,0.1735467,2.0122721,0.862221723463237,1.0
DPEP3,0.17363527,2.1086822,0.8621521052156018,1.0
ANKRD34A,0.17367956,1.8973496,0.8621172964932787,1.0
NAP1L2,0.17372386,2.1088004,0.862082488038707,1.0
CUBN,0.17372386,1.8894691,0.862082488038707,1.0
RP11-347I19.7,0.17372386,2.0765448,0.862082488038707,1.0
ZDHHC9,0.17381243,1.8898641,0.8620128719330824,1.0
AP001462.6,0.17385672,2.1053097,0.8619780642821621,1.0
GPRIN3,0.17449892,0.55100316,0.8614733834956161,1.0
RALGDS,0.17456535,0.16211802,0.8614211783626583,1.0
PTRH2,0.17483108,0.2866162,0.8612123638872573,1.0
ZNF440,0.17569472,0.6741419,0.8605337839138306,1.0
NEK9,0.17576115,0.3543324,0.8604815897125964,1.0
MGST1,0.17587188,0.7347782,0.8603946007316254,1.0
DTHD1,0.16962712,3.9100554,0.8653033947187272,1.0
ZNF512,0.16975999,0.09263752,0.8651988974656821,1.0
NCOA2,0.17035788,0.22368112,0.8647286890202807,1.0
AFMID,0.1705129,0.5190455,0.8646067909381729,1.0
LINC01550,0.17095579,0.7105254,0.8642585284666414,1.0
ALDH1A1,0.1713544,0.89667434,0.8639451147846686,1.0
SLAMF1,0.17146511,0.24317397,0.8638580592254206,1.0
CHRNE,0.17148726,0.8813493,0.8638406483118668,1.0
KCTD2,0.17157583,0.85809135,0.8637710053189132,1.0
OSTC,0.17193015,0.12787189,0.8634924439365708,1.0
SPON1,0.17201872,0.47175756,0.8634228062410045,1.0
LACTB2,0.17201872,0.34047222,0.8634228062410045,1.0
TGFBI,0.17210731,0.99860305,0.8633531696065067,1.0
CASP6,0.17263877,0.40755704,0.8629353721116413,1.0
PLCD1,0.17286022,1.0712179,0.8627613011288214,1.0
MAN1C1,0.17323668,1.3551921,0.8624653957543928,1.0
PYGM,0.1681213,1.0806283,0.8664878610889308,1.0
AP001058.3,0.16816558,1.1548609,0.8664530195493917,1.0
MAP4K5,0.16840917,0.45017114,0.8662613957221835,1.0
GATSL3,0.16894063,0.51103306,0.8658433346723613,1.0
MAML3,0.16896278,1.3954918,0.8658259162757104,1.0
AZGP1,0.16949426,3.5380306,0.8654078943269452,1.0
LLNLR-284B4.2,0.16949426,3.1377056,0.8654078943269452,1.0
EDA,0.16949426,2.864373,0.8654078943269452,1.0
SVOP,0.16949426,3.1933188,0.8654078943269452,1.0
RP11-981P6.1,0.16953854,3.4750867,0.8653730608626307,1.0
RP11-365O16.6,0.16953854,3.6489615,0.8653730608626307,1.0
FASLG,0.16958283,3.627081,0.8653382276598691,1.0
GPR68,0.16958283,3.8563077,0.8653382276598691,1.0
GALNT8,0.16958283,3.4986367,0.8653382276598691,1.0
MYOF,0.16958283,3.720627,0.8653382276598691,1.0
ZCCHC24,0.16962712,4.514995,0.8653033947187272,1.0
XXYLT1,0.16488819,0.5423501,0.8690319898856527,1.0
VWA8,0.1652868,0.51615864,0.8687182563294424,1.0
CHL1,0.16626115,0.6504794,0.867951439194003,1.0
RAB1B,0.1662833,0.19489893,0.8679340129727438,1.0
FBXO31,0.1664826,0.6238275,0.8677771798699612,1.0
UNC13D,0.16652688,0.28790894,0.8677423287757986,1.0
SNX30,0.16665976,0.75131005,0.8676377770357988,1.0
PI4KB,0.16670404,0.19062564,0.867602926970183,1.0
AZIN1-AS1,0.16692549,0.8704028,0.8674286805029767,1.0
PTGER2,0.16705835,0.9066894,0.8673241357137429,1.0
SCRIB,0.16758981,0.97725093,0.8669059797798521,1.0
RAI1,0.16781126,1.1189905,0.8667317591259922,1.0
RP5-1180E21.5,0.16781126,0.33791304,0.8667317591259922,1.0
DOK2,0.16783342,0.27159053,0.8667143374165445,1.0
HAAO,0.168077,1.2096848,0.8665227028878988,1.0
SLC10A3,0.16809915,0.35213414,0.8665052819559904,1.0
ARFGEF2,0.16169937,0.33059272,0.8715425966061427,1.0
ADAM15,0.16225299,0.86979836,0.8711066337980053,1.0
BBS4,0.16262944,0.60143167,0.870810201448041,1.0
TBC1D14,0.1628066,0.24223137,0.8706707101486478,1.0
PRELID2,0.16282874,0.8816297,0.870653274019016,1.0
RP13-580F15.2,0.16298376,1.1104877,0.8705312228724338,1.0
PDE1B,0.16307233,1.0062528,0.8704614807443506,1.0
LINC01569,0.1632495,1.0696396,0.8703219995108955,1.0
CITED4,0.16338237,1.3363237,0.8702173912327735,1.0
ERBB2,0.16342665,1.2857908,0.8701825223112727,1.0
IFI27,0.16347094,0.3877542,0.8701476536421525,1.0
AGAP3,0.16351523,1.1595392,0.8701127852254799,1.0
TTTY15,0.16351523,0.13963577,0.8701127852254799,1.0
SEPP1,0.1640024,0.463343,0.8697292493226436,1.0
PLRG1,0.16473317,0.30730212,0.8691540029512691,1.0
ATN1,0.16477747,0.27732778,0.8691191417573241,1.0
RP11-304L19.13,0.15935205,1.7161875,0.8733915109126364,1.0
NTNG1,0.15939635,1.6254739,0.8733566193033272,1.0
TRAPPC12-AS1,0.15944064,1.8314742,0.8733217279403349,1.0
MTMR2,0.15955135,0.4696522,0.8732345006109289,1.0
MRRF,0.15994996,0.3655634,0.8729204949915288,1.0
LARP4B,0.15994996,0.36912072,0.8729204949915288,1.0
MAF,0.16012712,0.5511597,0.8727809433614885,1.0
PRR34-AS1,0.16021569,0.18408191,0.8727111690307057,1.0
TNFAIP3,0.16034856,0.17473158,0.8726065093913286,1.0
RP1-29C18.10,0.16037071,0.30225387,0.8725890663348322,1.0
C19orf47,0.16043714,0.53123707,0.8725367375370529,1.0
ASNS,0.16090217,0.34350646,0.8721704515818922,1.0
CTBP1-AS2,0.16094646,0.28486845,0.8721355686333545,1.0
TNFRSF18,0.16130078,0.5958973,0.871856514002074,1.0
SH3YL1,0.16156651,0.1548337,0.8716472334924671,1.0
TTL,0.16169937,0.60907423,0.8715425966061427,1.0
JAM2,0.1579791,0.8549928,0.8744732726104525,1.0
OASL,0.15828912,0.38204518,0.8742289832577008,1.0
STAG1,0.15842198,0.21626037,0.8741242914892072,1.0
RYBP,0.15864342,0.26661837,0.8739498101062582,1.0
FH,0.15884273,0.29071105,0.8737927821021492,1.0
FN1,0.15890916,0.4179437,0.8737404405384865,1.0
ZNF652,0.15893131,0.24056861,0.8737229934733796,1.0
C3AR1,0.15895346,1.2141731,0.8737055464696766,1.0
VEGFA,0.15899774,1.3023509,0.8736706526465164,1.0
IFNG,0.15904203,1.6720676,0.8736357590690729,1.0
AC079305.10,0.15908632,1.3779733,0.8736008657374126,1.0
MYZAP,0.15921919,1.492315,0.8734961872177989,1.0
FAM101B,0.15921919,1.4371239,0.8734961872177989,1.0
AC006942.4,0.15926348,1.5514327,0.873461294869939,1.0
MVB12B,0.15930776,1.5132221,0.8734264027681959,1.0
BCL2L14,0.15935205,1.5595096,0.8733915109126364,1.0
RP1-111C20.4,0.15532175,3.1770988,0.8765676697827501,1.0
GCNT4,0.15536603,3.4385662,0.8765327560379916,1.0
CFAP53,0.15536603,3.26059,0.8765327560379916,1.0
NCOA1,0.15545462,0.23185578,0.8764629292692652,1.0
FBP1,0.15596394,0.35026824,0.8760614440246147,1.0
DYRK4,0.15616325,0.21117292,0.8759043497783416,1.0
